Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Type_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Condition,Condition_Exp
L2L28,68,Female,L2 Learner,L2 Learner,27,21,0,4.416,32,3,48,9,8,A,23,29,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L28,68,Female,L2 Learner,L2 Learner,27,21,0,4.416,32,3,48,9,8,A,36,32,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L28,68,Female,L2 Learner,L2 Learner,27,21,0,4.416,32,3,48,9,8,A,27,34,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L28,68,Female,L2 Learner,L2 Learner,27,21,0,4.416,32,3,48,9,8,A,32,37,1,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L28,68,Female,L2 Learner,L2 Learner,27,21,0,4.416,32,3,48,9,8,A,22,39,1,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L28,68,Female,L2 Learner,L2 Learner,27,21,0,4.416,32,3,48,9,8,A,37,42,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L28,68,Female,L2 Learner,L2 Learner,27,21,0,4.416,32,3,48,9,8,A,26,44,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L28,68,Female,L2 Learner,L2 Learner,27,21,0,4.416,32,3,48,9,8,A,31,47,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L28,68,Female,L2 Learner,L2 Learner,27,21,0,4.416,32,3,48,9,8,A,21,49,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L29,69,Female,L2 Learner,L2 Learner,0,2,0,0.75,31,3,35,11,13,B,40,2,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L29,69,Female,L2 Learner,L2 Learner,0,2,0,0.75,31,3,35,11,13,B,30,4,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L29,69,Female,L2 Learner,L2 Learner,0,2,0,0.75,31,3,35,11,13,B,35,7,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L29,69,Female,L2 Learner,L2 Learner,0,2,0,0.75,31,3,35,11,13,B,25,9,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L29,69,Female,L2 Learner,L2 Learner,0,2,0,0.75,31,3,35,11,13,B,39,12,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L29,69,Female,L2 Learner,L2 Learner,0,2,0,0.75,31,3,35,11,13,B,29,14,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L29,69,Female,L2 Learner,L2 Learner,0,2,0,0.75,31,3,35,11,13,B,34,17,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L29,69,Female,L2 Learner,L2 Learner,0,2,0,0.75,31,3,35,11,13,B,24,19,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L29,69,Female,L2 Learner,L2 Learner,0,2,0,0.75,31,3,35,11,13,B,23,22,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L29,69,Female,L2 Learner,L2 Learner,0,2,0,0.75,31,3,35,11,13,B,33,25,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L29,69,Female,L2 Learner,L2 Learner,0,2,0,0.75,31,3,35,11,13,B,28,27,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L29,69,Female,L2 Learner,L2 Learner,0,2,0,0.75,31,3,35,11,13,B,38,30,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L29,69,Female,L2 Learner,L2 Learner,0,2,0,0.75,31,3,35,11,13,B,24,32,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L29,69,Female,L2 Learner,L2 Learner,0,2,0,0.75,31,3,35,11,13,B,34,35,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L29,69,Female,L2 Learner,L2 Learner,0,2,0,0.75,31,3,35,11,13,B,29,37,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L29,69,Female,L2 Learner,L2 Learner,0,2,0,0.75,31,3,35,11,13,B,39,40,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L29,69,Female,L2 Learner,L2 Learner,0,2,0,0.75,31,3,35,11,13,B,25,42,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L29,69,Female,L2 Learner,L2 Learner,0,2,0,0.75,31,3,35,11,13,B,35,45,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L29,69,Female,L2 Learner,L2 Learner,0,2,0,0.75,31,3,35,11,13,B,30,47,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L29,69,Female,L2 Learner,L2 Learner,0,2,0,0.75,31,3,35,11,13,B,40,50,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L30,71,Female,L2 Learner,L2 Learner,24,0,12,0,28,3,38,8,10,A,21,2,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L30,71,Female,L2 Learner,L2 Learner,24,0,12,0,28,3,38,8,10,A,31,5,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L30,71,Female,L2 Learner,L2 Learner,24,0,12,0,28,3,38,8,10,A,26,7,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L30,71,Female,L2 Learner,L2 Learner,24,0,12,0,28,3,38,8,10,A,37,10,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L30,71,Female,L2 Learner,L2 Learner,24,0,12,0,28,3,38,8,10,A,22,12,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L30,71,Female,L2 Learner,L2 Learner,24,0,12,0,28,3,38,8,10,A,32,15,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L30,71,Female,L2 Learner,L2 Learner,24,0,12,0,28,3,38,8,10,A,27,17,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L30,71,Female,L2 Learner,L2 Learner,24,0,12,0,28,3,38,8,10,A,36,20,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L30,71,Female,L2 Learner,L2 Learner,24,0,12,0,28,3,38,8,10,A,38,22,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L30,71,Female,L2 Learner,L2 Learner,24,0,12,0,28,3,38,8,10,A,28,24,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L30,71,Female,L2 Learner,L2 Learner,24,0,12,0,28,3,38,8,10,A,33,27,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L30,71,Female,L2 Learner,L2 Learner,24,0,12,0,28,3,38,8,10,A,23,29,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L30,71,Female,L2 Learner,L2 Learner,24,0,12,0,28,3,38,8,10,A,36,32,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L30,71,Female,L2 Learner,L2 Learner,24,0,12,0,28,3,38,8,10,A,27,34,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L30,71,Female,L2 Learner,L2 Learner,24,0,12,0,28,3,38,8,10,A,32,37,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L30,71,Female,L2 Learner,L2 Learner,24,0,12,0,28,3,38,8,10,A,22,39,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L30,71,Female,L2 Learner,L2 Learner,24,0,12,0,28,3,38,8,10,A,37,42,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L30,71,Female,L2 Learner,L2 Learner,24,0,12,0,28,3,38,8,10,A,26,44,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L30,71,Female,L2 Learner,L2 Learner,24,0,12,0,28,3,38,8,10,A,31,47,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L30,71,Female,L2 Learner,L2 Learner,24,0,12,0,28,3,38,8,10,A,21,49,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L31,72,Male,L2 Learner,L2 Learner,28,14,0,3,29,1,33,5,8,B,21,2,0,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L31,72,Male,L2 Learner,L2 Learner,28,14,0,3,29,1,33,5,8,B,31,5,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L31,72,Male,L2 Learner,L2 Learner,28,14,0,3,29,1,33,5,8,B,26,7,0,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L31,72,Male,L2 Learner,L2 Learner,28,14,0,3,29,1,33,5,8,B,37,10,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L31,72,Male,L2 Learner,L2 Learner,28,14,0,3,29,1,33,5,8,B,22,12,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L31,72,Male,L2 Learner,L2 Learner,28,14,0,3,29,1,33,5,8,B,32,15,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L31,72,Male,L2 Learner,L2 Learner,28,14,0,3,29,1,33,5,8,B,27,17,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L31,72,Male,L2 Learner,L2 Learner,28,14,0,3,29,1,33,5,8,B,36,20,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L31,72,Male,L2 Learner,L2 Learner,28,14,0,3,29,1,33,5,8,B,23,22,0,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L31,72,Male,L2 Learner,L2 Learner,28,14,0,3,29,1,33,5,8,B,33,25,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L31,72,Male,L2 Learner,L2 Learner,28,14,0,3,29,1,33,5,8,B,28,27,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L31,72,Male,L2 Learner,L2 Learner,28,14,0,3,29,1,33,5,8,B,38,30,0,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L31,72,Male,L2 Learner,L2 Learner,28,14,0,3,29,1,33,5,8,B,24,32,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L31,72,Male,L2 Learner,L2 Learner,28,14,0,3,29,1,33,5,8,B,34,35,0,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L31,72,Male,L2 Learner,L2 Learner,28,14,0,3,29,1,33,5,8,B,29,37,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L31,72,Male,L2 Learner,L2 Learner,28,14,0,3,29,1,33,5,8,B,39,40,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L31,72,Male,L2 Learner,L2 Learner,28,14,0,3,29,1,33,5,8,B,25,42,0,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L31,72,Male,L2 Learner,L2 Learner,28,14,0,3,29,1,33,5,8,B,35,45,0,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L31,72,Male,L2 Learner,L2 Learner,28,14,0,3,29,1,33,5,8,B,30,47,0,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L31,72,Male,L2 Learner,L2 Learner,28,14,0,3,29,1,33,5,8,B,40,50,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L32,74,Male,L2 Learner,L2 Learner,21,10,0,3,44,4,40,11,13,A,21,2,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L32,74,Male,L2 Learner,L2 Learner,21,10,0,3,44,4,40,11,13,A,31,5,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L32,74,Male,L2 Learner,L2 Learner,21,10,0,3,44,4,40,11,13,A,26,7,0,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L32,74,Male,L2 Learner,L2 Learner,21,10,0,3,44,4,40,11,13,A,37,10,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L32,74,Male,L2 Learner,L2 Learner,21,10,0,3,44,4,40,11,13,A,22,12,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L32,74,Male,L2 Learner,L2 Learner,21,10,0,3,44,4,40,11,13,A,32,15,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L32,74,Male,L2 Learner,L2 Learner,21,10,0,3,44,4,40,11,13,A,27,17,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L32,74,Male,L2 Learner,L2 Learner,21,10,0,3,44,4,40,11,13,A,36,20,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L32,74,Male,L2 Learner,L2 Learner,21,10,0,3,44,4,40,11,13,A,38,22,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L32,74,Male,L2 Learner,L2 Learner,21,10,0,3,44,4,40,11,13,A,28,24,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L32,74,Male,L2 Learner,L2 Learner,21,10,0,3,44,4,40,11,13,A,33,27,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L32,74,Male,L2 Learner,L2 Learner,21,10,0,3,44,4,40,11,13,A,23,29,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L32,74,Male,L2 Learner,L2 Learner,21,10,0,3,44,4,40,11,13,A,36,32,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L32,74,Male,L2 Learner,L2 Learner,21,10,0,3,44,4,40,11,13,A,27,34,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L32,74,Male,L2 Learner,L2 Learner,21,10,0,3,44,4,40,11,13,A,32,37,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L32,74,Male,L2 Learner,L2 Learner,21,10,0,3,44,4,40,11,13,A,22,39,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L32,74,Male,L2 Learner,L2 Learner,21,10,0,3,44,4,40,11,13,A,37,42,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L32,74,Male,L2 Learner,L2 Learner,21,10,0,3,44,4,40,11,13,A,26,44,0,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L32,74,Male,L2 Learner,L2 Learner,21,10,0,3,44,4,40,11,13,A,31,47,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L32,74,Male,L2 Learner,L2 Learner,21,10,0,3,44,4,40,11,13,A,21,49,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L33,75,Female,L2 Learner,L2 Learner,24,5,0,1,32,2,44,5,5,B,21,2,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L33,75,Female,L2 Learner,L2 Learner,24,5,0,1,32,2,44,5,5,B,31,5,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L33,75,Female,L2 Learner,L2 Learner,24,5,0,1,32,2,44,5,5,B,26,7,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L33,75,Female,L2 Learner,L2 Learner,24,5,0,1,32,2,44,5,5,B,37,10,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L33,75,Female,L2 Learner,L2 Learner,24,5,0,1,32,2,44,5,5,B,22,12,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L33,75,Female,L2 Learner,L2 Learner,24,5,0,1,32,2,44,5,5,B,32,15,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L33,75,Female,L2 Learner,L2 Learner,24,5,0,1,32,2,44,5,5,B,27,17,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L33,75,Female,L2 Learner,L2 Learner,24,5,0,1,32,2,44,5,5,B,36,20,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L33,75,Female,L2 Learner,L2 Learner,24,5,0,1,32,2,44,5,5,B,23,22,0,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L33,75,Female,L2 Learner,L2 Learner,24,5,0,1,32,2,44,5,5,B,33,25,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L33,75,Female,L2 Learner,L2 Learner,24,5,0,1,32,2,44,5,5,B,28,27,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L33,75,Female,L2 Learner,L2 Learner,24,5,0,1,32,2,44,5,5,B,38,30,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L33,75,Female,L2 Learner,L2 Learner,24,5,0,1,32,2,44,5,5,B,24,32,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L33,75,Female,L2 Learner,L2 Learner,24,5,0,1,32,2,44,5,5,B,34,35,0,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L33,75,Female,L2 Learner,L2 Learner,24,5,0,1,32,2,44,5,5,B,29,37,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L33,75,Female,L2 Learner,L2 Learner,24,5,0,1,32,2,44,5,5,B,39,40,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L33,75,Female,L2 Learner,L2 Learner,24,5,0,1,32,2,44,5,5,B,25,42,0,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L33,75,Female,L2 Learner,L2 Learner,24,5,0,1,32,2,44,5,5,B,35,45,0,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L33,75,Female,L2 Learner,L2 Learner,24,5,0,1,32,2,44,5,5,B,30,47,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L33,75,Female,L2 Learner,L2 Learner,24,5,0,1,32,2,44,5,5,B,40,50,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L34,77,Female,L2 Learner,L2 Learner,27,0,12,4,34,1,41,12,12,A,21,2,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L34,77,Female,L2 Learner,L2 Learner,27,0,12,4,34,1,41,12,12,A,31,5,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L34,77,Female,L2 Learner,L2 Learner,27,0,12,4,34,1,41,12,12,A,26,7,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L34,77,Female,L2 Learner,L2 Learner,27,0,12,4,34,1,41,12,12,A,37,10,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L34,77,Female,L2 Learner,L2 Learner,27,0,12,4,34,1,41,12,12,A,22,12,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L34,77,Female,L2 Learner,L2 Learner,27,0,12,4,34,1,41,12,12,A,32,15,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L34,77,Female,L2 Learner,L2 Learner,27,0,12,4,34,1,41,12,12,A,27,17,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L34,77,Female,L2 Learner,L2 Learner,27,0,12,4,34,1,41,12,12,A,36,20,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L34,77,Female,L2 Learner,L2 Learner,27,0,12,4,34,1,41,12,12,A,38,22,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L34,77,Female,L2 Learner,L2 Learner,27,0,12,4,34,1,41,12,12,A,28,24,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L34,77,Female,L2 Learner,L2 Learner,27,0,12,4,34,1,41,12,12,A,33,27,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L34,77,Female,L2 Learner,L2 Learner,27,0,12,4,34,1,41,12,12,A,23,29,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L34,77,Female,L2 Learner,L2 Learner,27,0,12,4,34,1,41,12,12,A,36,32,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L34,77,Female,L2 Learner,L2 Learner,27,0,12,4,34,1,41,12,12,A,27,34,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L34,77,Female,L2 Learner,L2 Learner,27,0,12,4,34,1,41,12,12,A,32,37,1,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L34,77,Female,L2 Learner,L2 Learner,27,0,12,4,34,1,41,12,12,A,22,39,1,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L34,77,Female,L2 Learner,L2 Learner,27,0,12,4,34,1,41,12,12,A,37,42,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L34,77,Female,L2 Learner,L2 Learner,27,0,12,4,34,1,41,12,12,A,26,44,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L34,77,Female,L2 Learner,L2 Learner,27,0,12,4,34,1,41,12,12,A,31,47,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L34,77,Female,L2 Learner,L2 Learner,27,0,12,4,34,1,41,12,12,A,21,49,0,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L35,95,Female,L2 Learner,L2 Learner,20,12,0,0,26,0,37,4,3,A,40,2,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L35,95,Female,L2 Learner,L2 Learner,20,12,0,0,26,0,37,4,3,A,30,4,0,gustar,541858,94346,59408,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L35,95,Female,L2 Learner,L2 Learner,20,12,0,0,26,0,37,4,3,A,35,7,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L35,95,Female,L2 Learner,L2 Learner,20,12,0,0,26,0,37,4,3,A,25,9,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L35,95,Female,L2 Learner,L2 Learner,20,12,0,0,26,0,37,4,3,A,39,12,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L35,95,Female,L2 Learner,L2 Learner,20,12,0,0,26,0,37,4,3,A,29,14,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L35,95,Female,L2 Learner,L2 Learner,20,12,0,0,26,0,37,4,3,A,34,17,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L35,95,Female,L2 Learner,L2 Learner,20,12,0,0,26,0,37,4,3,A,24,19,1,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L35,95,Female,L2 Learner,L2 Learner,20,12,0,0,26,0,37,4,3,A,38,22,1,gustar,541858,94346,59408,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L35,95,Female,L2 Learner,L2 Learner,20,12,0,0,26,0,37,4,3,A,28,24,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L35,95,Female,L2 Learner,L2 Learner,20,12,0,0,26,0,37,4,3,A,33,27,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
